question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What are the symptoms of Ulnar hypoplasia lobster claw deformity of feet ?,0006272-1,symptoms,"What are the signs and symptoms of Ulnar hypoplasia lobster claw deformity of feet? The Human Phenotype Ontology provides the following list of signs and symptoms for Ulnar hypoplasia lobster claw deformity of feet. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Aplasia/Hypoplasia of the radius 90% Split hand 90% Hypoplasia of the ulna - Short finger - Split foot - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Ulnar hypoplasia lobster claw deformity of feet,0006272,GARD,https://rarediseases.info.nih.gov/gard/5400/ulnar-hypoplasia-lobster-claw-deformity-of-feet,C1839123,T046,Disorders
What are the symptoms of Ulnar-mammary syndrome ?,0006273-1,symptoms,"What are the signs and symptoms of Ulnar-mammary syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Ulnar-mammary syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal hair quantity 90% Abnormality of the fingernails 90% Hypohidrosis 90% Split hand 90% Abnormality of female internal genitalia 50% Abnormality of the wrist 50% Aplasia/Hypoplasia of the nipples 50% Cryptorchidism 50% Decreased fertility 50% Hypoplasia of penis 50% Obesity 50% Short stature 50% Abnormality of the humerus 7.5% Abnormality of the metacarpal bones 7.5% Absent hand 7.5% Aplasia of the pectoralis major muscle 7.5% Arrhythmia 7.5% Breast aplasia 7.5% Camptodactyly of finger 7.5% Ectopic anus 7.5% Hernia of the abdominal wall 7.5% Hypoplastic toenails 7.5% Laryngomalacia 7.5% Pectus carinatum 7.5% Postaxial hand polydactyly 7.5% Pyloric stenosis 7.5% Reduced number of teeth 7.5% Renal hypoplasia/aplasia 7.5% Short distal phalanx of finger 7.5% Sprengel anomaly 7.5% Urogenital fistula 7.5% Ventricular septal defect 7.5% Absent radius - Absent ulna - Anal atresia - Anal stenosis - Anterior pituitary hypoplasia - Autosomal dominant inheritance - Axillary apocrine gland hypoplasia - Breast hypoplasia - Deformed radius - Delayed puberty - Ectopic posterior pituitary - Hypodontia - Hypoplasia of the radius - Hypoplasia of the ulna - Hypoplastic nipples - Hypoplastic scapulae - Imperforate hymen - Inguinal hernia - Inverted nipples - Micropenis - Shawl scrotum - Short 4th toe - Short 5th toe - Short clavicles - Short humerus - Sparse axillary hair - Sparse lateral eyebrow - Subglottic stenosis - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Ulnar-mammary syndrome,0006273,GARD,https://rarediseases.info.nih.gov/gard/118/ulnar-mammary-syndrome,C1866994,T019,Disorders
What is (are) Uncombable hair syndrome ?,0006276-1,information,Uncombable hair syndrome (UHS) is a rare disorder of the hair shaft of the scalp. It usually is characterized by silvery-blond or straw-colored hair that is disorderly; stands out from the scalp; and cannot be combed flat. It may first become apparent from 3 months of age to 12 years of age. UHS is likely inherited in an autosomal dominant manner with reduced penetrance. A responsible gene has not yet been identified. The condition often spontaneously regresses in late childhood.,Uncombable hair syndrome,0006276,GARD,https://rarediseases.info.nih.gov/gard/5404/uncombable-hair-syndrome,C0432347,T047,Disorders
What are the symptoms of Uncombable hair syndrome ?,0006276-2,symptoms,"What are the signs and symptoms of Uncombable hair syndrome? Uncombable hair syndrome (UHS) may first become apparent any time between the ages of 3 months and 12 years. It only affects the scalp hair. The quantity of hair remains normal, but the hair often grows slowly. Over time the hair becomes progressively silvery-blond or straw-colored; dry and disordered (standing out and growing in different directions); and unmanageable to comb flat.  In some cases, constant efforts to groom the hair lead to breakage, but increased fragility is not a constant feature of the condition. In later childhood, there is usually a considerable amount of spontaneous improvement. The Human Phenotype Ontology provides the following list of signs and symptoms for Uncombable hair syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Coarse hair 90% Hypopigmentation of hair 90% Woolly hair 90% Abnormal hair quantity 7.5% Autosomal dominant inheritance - Pili canaliculi - Uncombable hair - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Uncombable hair syndrome,0006276,GARD,https://rarediseases.info.nih.gov/gard/5404/uncombable-hair-syndrome,C0432347,T047,Disorders
What causes Uncombable hair syndrome ?,0006276-3,causes,"What causes uncombable hair syndrome? The stiffness of the hair in uncombable hair syndrome (UHS) is likely due to the triangular shape of the hair shaft that is seen in cross section in affected people. It has been suggested that the condition may result from premature keratinization (development of keratin) of the inner root sheath, which forms the channel for the growing hair. The inner root sheath conforms in configuration to the abnormal outline of the hair shaft. It thus forms an irregular, rigid tube that then alters the shape of the emerging hair. While it is assumed that the condition is autosomal dominant and thus due to changes (mutations) in a gene, no responsible gene has been identified.",Uncombable hair syndrome,0006276,GARD,https://rarediseases.info.nih.gov/gard/5404/uncombable-hair-syndrome,C0432347,T047,Disorders
Is Uncombable hair syndrome inherited ?,0006276-4,inheritance,"Is uncombable hair syndrome inherited? Uncombable hair syndrome (UHS) is thought to be inherited in an autosomal dominant manner with reduced penetrance. Autosomal dominant means that having a change (mutation) in only one copy of the responsible gene in each cell is enough to cause features of the condition. When a person with a mutation that causes an autosomal dominant condition has children, each child has a 50% (1 in 2) chance to inherit that mutation. Reduced penetrance means that not all people with a mutation in the responsible gene will have the condition. For this reason, conditions with reduced penetrance may appear to ""skip a generation"" or may appear to occur for the first time (or only once) in a family. While people with UHS often report a negative family history, the characteristic hair shaft abnormality seen in affected people can still be seen in unaffected family members by looking at their hair under a specific type of microscope.",Uncombable hair syndrome,0006276,GARD,https://rarediseases.info.nih.gov/gard/5404/uncombable-hair-syndrome,C0432347,T047,Disorders
How to diagnose Uncombable hair syndrome ?,0006276-5,exams and tests,"How is uncombable hair syndrome diagnosed? A diagnosis of uncombable hair syndrome (UHS) is made by observing the characteristic symptoms of the condition, as well observing the hair shaft under a special microscope. When the individual hair strands are viewed under a microscope, the hair is either triangular or kidney-shaped on cross section, and has a canal-like longitudinal groove along one or two faces. People with concerns about symptoms of UHS are encouraged to speak with their dermatologist about being evaluated for this condition.",Uncombable hair syndrome,0006276,GARD,https://rarediseases.info.nih.gov/gard/5404/uncombable-hair-syndrome,C0432347,T047,Disorders
What are the treatments for Uncombable hair syndrome ?,0006276-6,treatment,"How might uncombable hair syndrome be treated? There is no definitive treatment for uncombable hair syndrome, but the condition usually improves or resolves on its own with the onset of puberty. Gentle hair care is generally recommended using conditioners and soft brushes, along with avoiding harsh hair treatments such as permanent waves (perms); chemical relaxants; or excessive brushing and blow drying. These strategies may improve the general manageability of the hair, although how well they work is subjective. Another strategy that has been suggested to improve the appearance of the hair is the use of biotin supplements. One case report suggested significant improvement in hair strength and combability, with an increase in rate of growth after 4 months of supplementation.",Uncombable hair syndrome,0006276,GARD,https://rarediseases.info.nih.gov/gard/5404/uncombable-hair-syndrome,C0432347,T047,Disorders
What is (are) Unna-Thost palmoplantar keratoderma ?,0006285-1,information,"Unna-Thost palmoplantar keratoderma is a type of diffuse palmoplantar keratoderma that mostly affects the palms of the hands and soles of the feet. It usually begins in early childhood with redness of the palms and soles. The palms and soles gradually become thicker and develop a yellowish, waxy appearance. Increased sweating (hyperhidrosis) is quite common and there is a tendency to fungal and bacterial infections of the feet. This condition usually does not extend beyond the hands and feet. It may affect the knuckle pads and nails, but usually does not involve the thin skin on the top of the feet or hands. Unna-Thost palmoplantar keratoderma is inherited in an autosomal dominant fashion and caused by mutations in the KRT1 gene.",Unna-Thost palmoplantar keratoderma,0006285,GARD,https://rarediseases.info.nih.gov/gard/5186/unna-thost-palmoplantar-keratoderma,C0022596,T047,Disorders
What are the symptoms of Unna-Thost palmoplantar keratoderma ?,0006285-2,symptoms,"What are the signs and symptoms of Unna-Thost palmoplantar keratoderma? The Human Phenotype Ontology provides the following list of signs and symptoms for Unna-Thost palmoplantar keratoderma. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal dominant inheritance - Nonepidermolytic palmoplantar keratoderma - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Unna-Thost palmoplantar keratoderma,0006285,GARD,https://rarediseases.info.nih.gov/gard/5186/unna-thost-palmoplantar-keratoderma,C0022596,T047,Disorders
What are the treatments for Unna-Thost palmoplantar keratoderma ?,0006285-3,treatment,How might Unna-Thost palmoplantar keratoderma be treated? The following treatments can help to soften the thickened skin and make it less noticeable:  Emollients  Keratolytics (such as salicylic acid in propylene glycol) Topical retinoids Topical vitamin D ointment (calcipotriol) Systemic retinoids (acitretin) Antifungal medication may help if the condition occurs along with a fungal infection.,Unna-Thost palmoplantar keratoderma,0006285,GARD,https://rarediseases.info.nih.gov/gard/5186/unna-thost-palmoplantar-keratoderma,C0022596,T047,Disorders
What is (are) Unverricht-Lundborg disease ?,0006286-1,information,"Unverricht-Lundborg disease is an inherited form of progressive myoclonus epilepsy that is characterized by episodes of involuntary muscle jerking or twitching (myoclonus) that increase in frequency and severity over time. Episodes of myoclonus may be brought on by physical exertion, stress, light, or other stimuli. Affected individuals usually begin showing signs and symptoms of the disorder between the ages of 6 and 15. Over time, the myoclonic episodes may become severe enough to interfere with walking and other everyday activities. Other features include seizures involving loss of consciousness, muscle rigidity, and convulsions (tonic-clonic or grand mal seizures). Like the myoclonic episodes, these may increase in frequency over several years but may be controlled with treatment. After several years of progression, the frequency of seizures may stabilize or decrease. Unverricht-Lundborg disease is caused by mutation in the CSTB gene. It is inherited in an autosomal recessive pattern.",Unverricht-Lundborg disease,0006286,GARD,https://rarediseases.info.nih.gov/gard/3876/unverricht-lundborg-disease,C0751785,T047,Disorders
What are the symptoms of Unverricht-Lundborg disease ?,0006286-2,symptoms,"What are the signs and symptoms of Unverricht-Lundborg disease? The Human Phenotype Ontology provides the following list of signs and symptoms for Unverricht-Lundborg disease. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Absence seizures - Ataxia - Autosomal recessive inheritance - Dysarthria - Generalized tonic-clonic seizures - Mental deterioration - Myoclonus - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Unverricht-Lundborg disease,0006286,GARD,https://rarediseases.info.nih.gov/gard/3876/unverricht-lundborg-disease,C0751785,T047,Disorders
What are the symptoms of Upington disease ?,0006287-1,symptoms,"What are the signs and symptoms of Upington disease? The Human Phenotype Ontology provides the following list of signs and symptoms for Upington disease. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the femur 90% Exostoses 90% Limitation of joint mobility 90% Multiple enchondromatosis 90% Arthralgia - Arthralgia of the hip - Autosomal dominant inheritance - Broad femoral neck - Flattened femoral head - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Upington disease,0006287,GARD,https://rarediseases.info.nih.gov/gard/5421/upington-disease,C1860596,T047,Disorders
What is (are) Urachal cancer ?,0006289-1,information,"Urachal cancer is a rare type of bladder cancer, making up less than 1% of all bladder cancers. Only about 350 cases have been described in the medical literature to date. The urachus is a primitive structure which before birth connected the bellybutton and the bladder. This connection normally disappears before birth, but in some people remains.  Urachal cancers are classified as such based on location at the dome or anterior wall of the bladder and discovery of remnants of the urachus. Most urachal cancers are adenocarcinomas (cancers that develop from gland cells). Others may be sarcomas (which develop from connective tissue - such as leiomyosarcoma, rhabdomyosarcoma, and malignant fibrous histiocytoma), small cell carcinomas, transitional cell cancer, and mixed neoplasias. Most individuals with urachal cancer present with hematuria (blood in urine). Other symptoms may include abdominal pain, a palpable abdominal mass, mucinuria, and bacteriuria. Patients who present with early disease confined to the urachus have a good prognosis when treated with partial cystectomy, umbilicotomy, and urachal resection. The prognosis for those with advanced disease is less promising.",Urachal cancer,0006289,GARD,https://rarediseases.info.nih.gov/gard/7836/urachal-cancer,C2931202,T047,Disorders
What are the treatments for Urachal cancer ?,0006289-2,treatment,"How might urachal cancer be treated? Surgical resection in the form of partial (segmental) or radical cystoprostatectomy is the main form of treatment. However, similar results are seen with a conservative surgery that involves partial cystectomy with umbilicotomy and removal of the urachus. The role of chemotherapy and radiation therapy for the treatment of urachal cancer is unclear, although some studies show that chemotherapy can induce objective response in some cases. Chemotherapy regimens that may be used include: single-agent 5-fluorouracil (5-FU), 5-FU and cisplatin, 5-FU, lomustine and vincristine, taxol and cisplatin, platinum and etoposide, and MVAC (methotrexate, vinblastine, doxorubicin, cisplatin) alone or in conjunction with radiation therapy.",Urachal cancer,0006289,GARD,https://rarediseases.info.nih.gov/gard/7836/urachal-cancer,C2931202,T047,Disorders
What is (are) Urachal cyst ?,0006290-1,information,"Urachal cyst is a sac-like pocket of tissue that develops in the urachus, a primitive structure that connects the umbilical cord to the bladder in the developing baby. Although it normally disappears prior to birth, part of the urachus may remain in some people. Urachal cysts can develop at any age, but typically affect older children and adults. Urachal cysts are often not associated with any signs or symptoms unless there are complications such as infection. In these cases, symptoms may include abdominal pain, fever, pain with urination and/or hematuria. Treatment typically includes surgery to drain the cyst and/or remove the urachus.",Urachal cyst,0006290,GARD,https://rarediseases.info.nih.gov/gard/5425/urachal-cyst,C0041915,T019,Disorders
What are the symptoms of Urachal cyst ?,0006290-2,symptoms,"What are the signs and symptoms of a urachal cyst? In most cases, urachal cysts are not associated with any signs or symptoms unless there are complications such as infection. Possible symptoms vary, but may include: Lower abdominal pain Fever Abdominal lump or mass Pain with urination Urinary tract infection Hematuria",Urachal cyst,0006290,GARD,https://rarediseases.info.nih.gov/gard/5425/urachal-cyst,C0041915,T019,Disorders
What causes Urachal cyst ?,0006290-3,causes,"What causes a urachal cyst? A urachal cyst occurs when a pocket of air or fluid develops in the urachus. Before birth, the urachus is a primitive structure that connects the umbilical cord to the bladder in the developing baby. The urachus normally disappears before birth, but part of the urachus may remain in some people after they are born. This can lead to urachal abnormalities such as urachal cysts.",Urachal cyst,0006290,GARD,https://rarediseases.info.nih.gov/gard/5425/urachal-cyst,C0041915,T019,Disorders
How to diagnose Urachal cyst ?,0006290-4,exams and tests,How is a urachal cyst diagnosed? The diagnosis of a urachal cyst may be suspected based on the presence of characteristic signs and symptoms. The following tests may then be ordered to confirm the diagnosis: Ultrasound Magnetic Resonance Imaging (MRI scan) Computed Tomography (CT scan),Urachal cyst,0006290,GARD,https://rarediseases.info.nih.gov/gard/5425/urachal-cyst,C0041915,T019,Disorders
What are the treatments for Urachal cyst ?,0006290-5,treatment,"How might a urachal cyst be treated? In many cases, the diagnosis of a urachal cyst is only made when there are complications such as infection. Although some cases of infected urachal cysts have reportedly resolved without any intervention, surgical treatment is generally recommended which involves draining the cyst. Because there is a small risk that a urachal cyst may become malignant (cancerous), additional surgery is often performed to completely remove the urachus.",Urachal cyst,0006290,GARD,https://rarediseases.info.nih.gov/gard/5425/urachal-cyst,C0041915,T019,Disorders
What is (are) Urea cycle disorders ?,0006291-1,information,"A urea cycle disorder is a genetic disorder that results in a deficiency of one of the six enzymes in the urea cycle. These enzymes are responsible for removing ammonia from the blood stream. The urea cycle involves a series of biochemical steps in which nitrogen, a waste product of protein metabolism, is changed to a compound called urea and removed from the blood. Normally, the urea is removed from the body through the urine. In urea cycle disorders, nitrogen builds up in the blood in the form of ammonia, a highly toxic substance, resulting in hyperammonemia (elevated blood ammonia). Ammonia then reaches the brain through the blood, where it can cause irreversible brain damage, coma and/or death. The onset and severity of urea cycle disorders is highly variable. The severity correlates with the amount of urea cycle enzyme function.",Urea cycle disorders,0006291,GARD,https://rarediseases.info.nih.gov/gard/7837/urea-cycle-disorders,C0154246,T047,Disorders
What are the symptoms of Urocanase deficiency ?,0006294-1,symptoms,"What are the signs and symptoms of Urocanase deficiency? The Human Phenotype Ontology provides the following list of signs and symptoms for Urocanase deficiency. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Nystagmus 5% Aggressive behavior - Ataxia - Autosomal recessive inheritance - Blue irides - Fair hair - Intellectual disability, progressive - Intellectual disability, severe - Short stature - Tremor - Urocanic aciduria - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Urocanase deficiency,0006294,GARD,https://rarediseases.info.nih.gov/gard/8539/urocanase-deficiency,C0268514,T047,Disorders
What are the symptoms of Uropathy distal obstructive polydactyly ?,0006296-1,symptoms,"What are the signs and symptoms of Uropathy distal obstructive polydactyly? The Human Phenotype Ontology provides the following list of signs and symptoms for Uropathy distal obstructive polydactyly. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the cardiac septa - Abnormality of the larynx - Abnormality of the ureter - Abnormality of the uterus - Accessory spleen - Adrenal hypoplasia - Agenesis of corpus callosum - Ambiguous genitalia, female - Ambiguous genitalia, male - Anal atresia - Anencephaly - Arnold-Chiari malformation - Asplenia - Autosomal recessive inheritance - Bile duct proliferation - Bowing of the long bones - Breech presentation - Cerebellar hypoplasia - Cerebral hypoplasia - Cleft palate - Cleft upper lip - Clinodactyly - Coarctation of aorta - Cryptorchidism - Dandy-Walker malformation - Elevated amniotic fluid alpha-fetoprotein - External genital hypoplasia - Foot polydactyly - Hydrocephalus - Hypertelorism - Hypoplasia of the bladder - Hypotelorism - Intestinal malrotation - Intrauterine growth retardation - Iris coloboma - Large placenta - Lobulated tongue - Low-set ears - Microcephaly - Microphthalmia - Natal tooth - Occipital encephalocele - Olfactory lobe agenesis - Oligohydramnios - Omphalocele - Patent ductus arteriosus - Polycystic kidney dysplasia - Postaxial hand polydactyly - Pulmonary hypoplasia - Radial deviation of finger - Renal agenesis - Short neck - Single umbilical artery - Sloping forehead - Splenomegaly - Syndactyly - Talipes - Webbed neck - Wide mouth - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",Uropathy distal obstructive polydactyly,0006296,GARD,https://rarediseases.info.nih.gov/gard/5433/uropathy-distal-obstructive-polydactyly,C2931204,T047,Disorders
"What is (are) Usher syndrome, type 1B ?",0006301-1,information,"Usher syndrome is a genetic condition characterized by hearing loss or deafness, and progressive vision loss due to retinitis pigmentosa. Three major types of Usher syndrome have been described - types I, II, and III.  The different types are distinguished by their severity and the age when signs and symptoms appear. All three types are inherited in an autosomal recessive manner, which means both copies of the disease-causing gene in each cell have mutations.","Usher syndrome, type 1B",0006301,GARD,https://rarediseases.info.nih.gov/gard/5436/usher-syndrome-type-1b,C2931206,T019,Disorders
"What are the symptoms of Usher syndrome, type 1B ?",0006301-2,symptoms,"What are the signs and symptoms of Usher syndrome, type 1B? The Human Phenotype Ontology provides the following list of signs and symptoms for Usher syndrome, type 1B. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Absent vestibular function - Autosomal recessive inheritance - Heterogeneous - Motor delay - Rod-cone dystrophy - Sensorineural hearing impairment - Undetectable electroretinogram - Visual loss - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","Usher syndrome, type 1B",0006301,GARD,https://rarediseases.info.nih.gov/gard/5436/usher-syndrome-type-1b,C2931206,T019,Disorders
"Is Usher syndrome, type 1B inherited ?",0006301-3,inheritance,"How is Usher syndrome inherited? Usher syndrome is inherited in an autosomal recessive manner. This means that a person must have a change (mutation) in both copies of the disease-causing gene in each cell to have Usher syndrome. One mutated copy is typically inherited from each parent, who are each referred to as a carrier. Carriers of an autosomal recessive condition usually do not have any signs or symptoms. When two carriers of an autosomal recessive condition have children, each child has a 25% (1 in 4) chance to have the condition, a 50% (1 in 2) chance to be an unaffected carrier like each parent, and a 25% chance to not be a carrier and not be affected.","Usher syndrome, type 1B",0006301,GARD,https://rarediseases.info.nih.gov/gard/5436/usher-syndrome-type-1b,C2931206,T019,Disorders
"What is (are) Usher syndrome, type 1C ?",0006302-1,information,"Usher syndrome is a genetic condition characterized by hearing loss or deafness, and progressive vision loss due to retinitis pigmentosa. Three major types of Usher syndrome have been described - types I, II, and III.  The different types are distinguished by their severity and the age when signs and symptoms appear. All three types are inherited in an autosomal recessive manner, which means both copies of the disease-causing gene in each cell have mutations.","Usher syndrome, type 1C",0006302,GARD,https://rarediseases.info.nih.gov/gard/5437/usher-syndrome-type-1c,C2931207,T019,Disorders
"What are the symptoms of Usher syndrome, type 1C ?",0006302-2,symptoms,"What are the signs and symptoms of Usher syndrome, type 1C? The Human Phenotype Ontology provides the following list of signs and symptoms for Usher syndrome, type 1C. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal recessive inheritance - Congenital sensorineural hearing impairment - Rod-cone dystrophy - Vestibular hypofunction - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","Usher syndrome, type 1C",0006302,GARD,https://rarediseases.info.nih.gov/gard/5437/usher-syndrome-type-1c,C2931207,T019,Disorders
"Is Usher syndrome, type 1C inherited ?",0006302-3,inheritance,"How is Usher syndrome inherited? Usher syndrome is inherited in an autosomal recessive manner. This means that a person must have a change (mutation) in both copies of the disease-causing gene in each cell to have Usher syndrome. One mutated copy is typically inherited from each parent, who are each referred to as a carrier. Carriers of an autosomal recessive condition usually do not have any signs or symptoms. When two carriers of an autosomal recessive condition have children, each child has a 25% (1 in 4) chance to have the condition, a 50% (1 in 2) chance to be an unaffected carrier like each parent, and a 25% chance to not be a carrier and not be affected.","Usher syndrome, type 1C",0006302,GARD,https://rarediseases.info.nih.gov/gard/5437/usher-syndrome-type-1c,C2931207,T019,Disorders
"What is (are) Usher syndrome, type 1E ?",0006304-1,information,"Usher syndrome is a genetic condition characterized by hearing loss or deafness, and progressive vision loss due to retinitis pigmentosa. Three major types of Usher syndrome have been described - types I, II, and III.  The different types are distinguished by their severity and the age when signs and symptoms appear. All three types are inherited in an autosomal recessive manner, which means both copies of the disease-causing gene in each cell have mutations.","Usher syndrome, type 1E",0006304,GARD,https://rarediseases.info.nih.gov/gard/5439/usher-syndrome-type-1e,C2931209,T047,Disorders
