question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What are the symptoms of Temporal arteritis ?,0003871-3,symptoms,"Some common symptoms of this problem are: New throbbing headache on one side of the head or the back of the head, Tenderness when touching the scalp ,  Other symptoms may include: Jaw pain that occurs when chewing (called jaw claudication), Pain in the arm after using it, Muscle aches, Pain and stiffness in the neck, upper arms, shoulder, and hips (polymyalgia rheumatica), Weakness, excessive tiredness , Fever, General ill feeling,  Problems with eyesight may occur, and at times may begin suddenly. These problems include: Blurred vision, Double vision, Sudden reduced vision (blindness in one or both eyes) , ",Temporal arteritis,0003871,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000448.htm,C1956391,T047,Disorders
How to diagnose Temporal arteritis ?,0003871-4,exams and tests,"The health care provider will examine your head.  The scalp is often sensitive to touch., There may be a tender, thick artery on one side of the head, most often over one or both temples. ,  Blood tests may include: Hemoglobin  or  hematocrit ,  Liver function tests ,  Sedimentation rate  (ESR) and  C-reactive protein  (CRP),  Blood tests alone cannot provide a diagnosis. You will need to have a  biopsy  of the temporal artery. This is a surgical procedure that can be done as an outpatient. You may also have other tests, including:   Color Doppler ultrasound of the temporal arteries. This may take the place of a temporal artery biopsy if done by someone experienced with the procedure.,  MRI  or CT angiography.,  PET scan ., Biopsy. If the ultrasound is positive a biopsy may not be needed. If the ultrasound is negative, the heath care provider will decide if a biopsy is needed., ",Temporal arteritis,0003871,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000448.htm,C1956391,T047,Disorders
What are the treatments for Temporal arteritis ?,0003871-5,treatment,"Getting prompt treatment can help prevent severe problems such as blindness or stroke. When giant cell arteritis is suspected, you will receive corticosteroids, such as prednisone, by mouth. These medicines are often started even before a biopsy is done. You may also be told to take aspirin. Most people begin to feel better within a few days after starting treatment. The dose of corticosteroids will be cut back very slowly. However, you will need to take medicine for 1 to 2 years. If the diagnosis of giant cell arteritis is made, in most people a biologic medicine called tocilizumab will be added. This medicine reduces the amount of corticosteroids needed to control the disease. Long-term treatment with corticosteroids can make bones thinner and increase your chance of a fracture. You will need to take the following steps to protect your bone strength. Avoid smoking and excess alcohol intake., Take extra calcium and vitamin D (based on your provider's advice)., Start walking or other forms of weight-bearing exercises., Have your bones checked with a  bone mineral density  (BMD) test or DEXA scan., Take a bisphosphonate medicine, such as alendronate (Fosamax), as prescribed by your provider., ",Temporal arteritis,0003871,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000448.htm,C1956391,T047,Disorders
What is the outlook for Temporal arteritis ?,0003871-6,outlook,"Most people make a full recovery, but treatment may be needed for 1 to 2 years or longer. The condition may return at a later date. Damage to other blood vessels in the body, such as aneurysms (ballooning of the blood vessels), may occur. This damage can lead to a stroke in the future. ",Temporal arteritis,0003871,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000448.htm,C1956391,T047,Disorders
Do I need to see a doctor for Temporal arteritis ?,0003871-7,when to contact a medical professional,"Contact your provider if you have: Throbbing headache that does not go away, Loss of vision, Other symptoms of temporal arteritis ,  You may be referred to a specialist who treats temporal arteritis.",Temporal arteritis,0003871,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000448.htm,C1956391,T047,Disorders
How to prevent Temporal arteritis ?,0003871-8,prevention,There is no known prevention.,Temporal arteritis,0003871,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000448.htm,C1956391,T047,Disorders
What is (are) Tendinitis ?,0003872-1,information,"Tendons are the fibrous structures that join muscles to bones. When these tendons become swollen or inflamed, it is called tendinitis. In many cases, tendinosis (tendon degeneration) is also present.",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
What causes Tendinitis ?,0003872-2,causes,"Tendinitis can occur as a result of injury or overuse. Playing sports is a common cause. Tendinitis also can occur with aging as the tendon loses elasticity. Body-wide (systemic) diseases, such as  rheumatoid arthritis  or  diabetes , can also lead to tendinitis. Tendinitis can occur in any tendon. Commonly affected sites include the: Elbow , Heel ( Achilles tendinitis ),  Knee ,  Shoulder ,  Thumb , Wrist, ",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
What are the symptoms of Tendinitis ?,0003872-3,symptoms,"Symptoms of tendinitis may vary with activity or cause. Main symptoms may include: Pain and tenderness along a tendon, usually near a joint, Pain at night, Pain that is worse with movement or activity, Stiffness in the morning, ",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
How to diagnose Tendinitis ?,0003872-4,exams and tests,"The health care provider will perform a physical exam. During the exam, the provider will look for signs of pain and tenderness when the muscle attached to the tendon is moved in certain ways. There are specific tests for specific tendons. The tendon can be inflamed, and the skin over it may be warm and red. Other tests that may be done include: Ultrasound, X-ray, MRI, ",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
What are the treatments for Tendinitis ?,0003872-5,treatment,"The goal of treatment is to relieve pain and reduce inflammation. The provider will recommend resting the affected tendon to help it recover. This may be done using a splint or a removable brace. Applying heat or cold to the affected area can help. Over-the-counter pain relievers  such as NSAIDs like aspirin or ibuprofen, can also reduce both pain and inflammation. Steroid injections into the tendon sheath can also be very useful for controlling pain. The provider may also suggest physical therapy to stretch and strengthen the muscle and tendon. This can restore the tendon's ability to function properly, improve healing, and prevent future injury. In rare cases, surgery is needed to remove the inflamed tissue from around the tendon.",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
What is the outlook for Tendinitis ?,0003872-6,outlook,"Symptoms improve with treatment and rest. If the injury is caused by overuse, a change in work habits may be needed to prevent the problem from coming back.",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
What are the complications of Tendinitis ?,0003872-7,complications,"Complications of tendinitis may include: Long-term inflammation raises the risk for further injury, such as rupture, Return of tendinitis symptoms, ",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
Do I need to see a doctor for Tendinitis ?,0003872-8,when to contact a medical professional,Call for an appointment with your provider if symptoms of tendinitis occur.,Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
How to prevent Tendinitis ?,0003872-9,prevention,"Tendinitis can be prevented by: Avoiding repetitive motions and overuse of the arms and legs., Keeping all your muscles strong and flexible., Doing warm up exercises at a relaxed pace before vigorous activity. , ",Tendinitis,0003872,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001229.htm,C0039503,T047,Disorders
Do you have information about Tendon repair,0003873-1,information,Tendon repair is surgery to repair damaged or torn tendons.,Tendon repair,0003873,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/002970.htm,,,
What is (are) Tenesmus ?,0003874-1,information,"Tenesmus is the feeling that you need to pass stools, even though your bowels are already empty. It may involve straining, pain, and cramping.",Tenesmus,0003874,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003131.htm,C0232726,T184,Disorders
What to do for Tenesmus ?,0003874-2,considerations,"Tenesmus most often occurs with inflammatory diseases of the bowels. These diseases may be caused by an infection or other conditions. It can also occur with diseases that affect the normal movements of the intestines. These diseases are known as motility disorders. People with tenesmus may push very hard (strain) to try to empty their bowels. However, they will only pass a small amount of stool. ",Tenesmus,0003874,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003131.htm,C0232726,T184,Disorders
What causes Tenesmus ?,0003874-3,causes,"The condition may be caused by: Anorectal abscess ,  Colorectal cancer  or tumors,  Crohn disease , Infection of the colon (infectious colitis), Inflammation of the colon or rectum from radiation (radiation proctitis or colitis), Inflammatory bowel disease (IBD), Movement (motility) disorder of the intestines,  Ulcerative colitis  or ulcerative proctitis, ",Tenesmus,0003874,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003131.htm,C0232726,T184,Disorders
What to do for Tenesmus ?,0003874-4,considerations,"Tenesmus most often occurs with inflammatory diseases of the bowels. These diseases may be caused by an infection or other conditions. It can also occur with diseases that affect the normal movements of the intestines. These diseases are known as motility disorders. People with tenesmus may push very hard (strain) to try to empty their bowels. However, they will only pass a small amount of stool. ",Tenesmus,0003874,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003131.htm,C0232726,T184,Disorders
Do I need to see a doctor for Tenesmus ?,0003874-5,when to contact a medical professional,"Contact your health care provider if you continue to have tenesmus. Also contact your provider if you have: Abdominal pain ,  Blood in the stool ,  Chills ,  Fever ,  Nausea ,  Vomiting ,  These symptoms could be a sign of a disease that might be causing the problem.",Tenesmus,0003874,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003131.htm,C0232726,T184,Disorders
What is the outlook for Tenesmus ?,0003874-6,outlook,No information found.,Tenesmus,0003874,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003131.htm,C0232726,T184,Disorders
What is (are) Tennis elbow ?,0003875-1,information,Tennis elbow is soreness or pain on the outside (lateral) side of the upper arm near the elbow.,Tennis elbow,0003875,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000449.htm,C0039516,T047,Disorders
What causes Tennis elbow ?,0003875-2,causes,"The part of the muscle that attaches to a bone is called a tendon. Some of the muscles in your forearm attach to the bone on the outside of your elbow. When you use these muscles over and over again, small tears may develop in the tendon. Over time, the tendon cannot heal, and this leads to irritation and pain where the tendon is attached to the bone. This injury is common in people who play a lot of tennis or other racket sports, hence the name ""tennis elbow."" Backhand is the most common stroke to cause symptoms. But any activity that involves repetitive twisting of the wrist (like using a screwdriver) can lead to this condition. Painters, plumbers, construction workers, cooks, and butchers are all more likely to develop tennis elbow. This condition may also be due to repetitive typing on the computer keyboard and mouse use. People between 35 to 54 years old are commonly affected. Sometimes, there is no known cause of tennis elbow.",Tennis elbow,0003875,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000449.htm,C0039516,T047,Disorders
What are the symptoms of Tennis elbow ?,0003875-3,symptoms,"Symptoms can include any of the following: Elbow pain  that gets worse over time, Pain that radiates from the outside of the elbow to the forearm and back of the hand when grasping or twisting, Weak grip, ",Tennis elbow,0003875,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000449.htm,C0039516,T047,Disorders
How to diagnose Tennis elbow ?,0003875-4,exams and tests,"Your health care provider will examine you and ask about your symptoms. The exam may show: Pain or tenderness when the tendon is gently pressed near where it attaches to the upper arm bone, over the outside of the elbow, Pain near the elbow when the wrist is bent backward against resistance,  An  MRI  may be done to confirm the diagnosis. ",Tennis elbow,0003875,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000449.htm,C0039516,T047,Disorders
What are the treatments for Tennis elbow ?,0003875-5,treatment,"The first step is to rest your arm for 2 or 3 weeks and avoid or modify the activity that causes your symptoms. You may also want to: Put ice on the outside of your elbow 2 or 3 times a day., Take NSAIDs, such as ibuprofen, naproxen, or aspirin. ,  If your tennis elbow is due to sports activity, you may want to: Ask your provider about any changes you can make to your technique., Check the sports equipment you are using to see if any changes may help. If you play tennis, changing the grip size of the racket may help., Think about how often you play, and whether you should cut back or cross train. ,  If your symptoms are related to working on a computer, ask your manager about changing your workstation or your chair, desk, and computer setup. For example, a wrist support or a roller mouse may help. A physical therapist can show you exercises to stretch and strengthen the muscles of your forearm. You can buy a special brace (counter force brace) for tennis elbow at most drugstores. It wraps around the upper part of your forearm and takes some of the pressure off the muscles. Your provider may also inject cortisone and a numbing medicine around the area where the tendon attaches to the bone. This may help decrease the swelling and pain. If the pain continues after rest and treatment,  surgery  may be recommended. Talk with your orthopedic surgeon about the risks and whether surgery might help.",Tennis elbow,0003875,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000449.htm,C0039516,T047,Disorders
What is the outlook for Tennis elbow ?,0003875-6,outlook,Most elbow pain gets better without surgery. But most people who have surgery have full use of their forearm and elbow afterwards. ,Tennis elbow,0003875,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000449.htm,C0039516,T047,Disorders
Do I need to see a doctor for Tennis elbow ?,0003875-7,when to contact a medical professional,"Contact your provider for an appointment if: This is the first time you have had these symptoms ,  Home treatment does not relieve the symptoms , ",Tennis elbow,0003875,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000449.htm,C0039516,T047,Disorders
What is (are) Tennis elbow surgery ?,0003876-1,information,"Tennis elbow  is caused by doing the same repetitive and forceful arm movements many times. It creates small, painful tears in the tendons in your elbow.  This injury can be caused by tennis, other racquet sports, and activities such as turning a wrench, prolonged typing, or chopping with a knife. The outside (lateral) elbow tendons are most commonly injured. The inside (medial) and backside (posterior) tendons can also be affected, but usually with different activities. The condition can be worsened if the tendons are further injured by trauma to the tendons. This article discusses surgery to repair tennis elbow.",Tennis elbow surgery,0003876,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007590.htm,C0039516,T047,Disorders
What is (are) Tennis elbow surgery ?,0003876-2,information,"Tennis elbow  is caused by doing the same repetitive and forceful arm movements many times. It creates small, painful tears in the tendons in your elbow.  This injury can be caused by tennis, other racquet sports, and activities such as turning a wrench, prolonged typing, or chopping with a knife. The outside (lateral) elbow tendons are most commonly injured. The inside (medial) and backside (posterior) tendons can also be affected, but usually with different activities. The condition can be worsened if the tendons are further injured by trauma to the tendons. This article discusses surgery to repair tennis elbow.",Tennis elbow surgery,0003876,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007590.htm,C0039516,T047,Disorders
Who is at risk for Tennis elbow surgery? ?,0003876-4,susceptibility,No information found.,Tennis elbow surgery,0003876,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007590.htm,C0039516,T047,Disorders
What is the outlook for Tennis elbow surgery ?,0003876-7,outlook,Tennis elbow surgery relieves pain for most people. Many people are able to return to sports and other activities that use the elbow within 4 to 6 months. Keeping up with recommended exercise helps ensure the problem will not return.,Tennis elbow surgery,0003876,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007590.htm,C0039516,T047,Disorders
What is (are) Tennis elbow surgery - discharge ?,0003877-1,information,"You have had  surgery for tennis elbow . The surgeon made a cut (incision) over the injured tendon, then removed (excised) the unhealthy part of your tendon and repaired it. At home, be sure to follow your surgeon's instructions on how to take care of your elbow. Use the information below as a reminder.",Tennis elbow surgery - discharge,0003877,ADAM,https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000657.htm,C0039516,T047,Disorders
What is the outlook for Tennis elbow surgery - discharge ?,0003877-2,outlook,No information found.,Tennis elbow surgery - discharge,0003877,ADAM,https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000657.htm,C0039516,T047,Disorders
Do I need to see a doctor for Tennis elbow surgery - discharge ?,0003877-6,when to contact a medical professional,No information found.,Tennis elbow surgery - discharge,0003877,ADAM,https://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000657.htm,C0039516,T047,Disorders
What is (are) Tenosynovitis ?,0003878-1,information,Tenosynovitis is inflammation of the lining of the sheath that surrounds a tendon (the cord that joins muscle to bone).,Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
What causes Tenosynovitis ?,0003878-2,causes,"The synovium is the lining of the protective sheath that covers tendons. Tenosynovitis is inflammation of this sheath. The cause of the inflammation may be unknown, or it may result from: Diseases that cause inflammation, Infection, Injury, Overuse,  Strain ,  The wrists, hands, ankles, and feet are commonly affected because the tendons are long across those joints. But, the condition may occur with any tendon sheath. An infected cut to the hands or wrists that causes infectious tenosynovitis may be an emergency requiring surgery.",Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
What are the symptoms of Tenosynovitis ?,0003878-3,symptoms,"Symptoms may include any of the following: Difficulty moving the joint,  Joint swelling  in the affected area,    Pain and tenderness around the joint, Pain when moving the joint, Redness along the length of the tendon ,  Fever, swelling, and redness may indicate an infection, especially if a puncture or cut caused these symptoms.",Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
How to diagnose Tenosynovitis ?,0003878-4,exams and tests,The health care provider will perform a physical examination. The provider may touch or stretch the tendon. You may be asked to move the joint to see if it's painful.,Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
What are the treatments for Tenosynovitis ?,0003878-5,treatment,"The goal of treatment is to relieve pain and reduce inflammation. Rest or keeping the affected tendons still is essential for recovery. Your provider may suggest the following: Using a splint or removable brace to help keep the tendons from moving to aid healing, Applying heat or cold to the affected area to help reduce pain and inflammation, Medicines such as nonsteroidal anti-inflammatory drugs (NSAIDs) or corticosteroid injection to relieve pain and reduce inflammation, In rare cases, surgery to remove the inflammation around the tendon,  Tenosynovitis caused by infection needs to be treated right away. Your provider will prescribe antibiotics either taken by mouth or through your veins. In severe cases, emergency surgery is needed to release the pus around the tendon. Ask your provider about strengthening exercises that you can do after you recover. These may help prevent the condition from coming back.",Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
What is the outlook for Tenosynovitis ?,0003878-6,outlook,"Most people fully recover with treatment. If tenosynovitis is caused by overuse and the activity is not stopped, it is likely to come back. If the tendon is damaged, recovery may be slow or the condition may become chronic (ongoing).",Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
What are the complications of Tenosynovitis ?,0003878-7,complications,"If tenosynovitis is not treated, the tendon may become permanently restricted or it may tear (rupture). The affected joint can become stiff. Infection in the tendon may spread, which could be serious and threaten the affected limb.",Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
Do I need to see a doctor for Tenosynovitis ?,0003878-8,when to contact a medical professional,"Contact your provider for an appointment if you have pain or difficulty straightening a joint or limb. Contact your provider right away if you notice a red streak on your hand, wrist, ankle, or foot. This is a sign of an infection.",Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
How to prevent Tenosynovitis ?,0003878-9,prevention,"Avoiding repetitive movements and overuse of tendons may help prevent tenosynovitis. Proper lifting or movement can decrease the occurrence. Use the appropriate wound care techniques to clean cuts on the hand, wrist, ankle, and foot.",Tenosynovitis,0003878,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/001242.htm,C0039520,T047,Disorders
Do you have information about Tensilon test,0003879-1,information,The Tensilon test is a method to help diagnose  myasthenia gravis .,Tensilon test,0003879,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003930.htm,,,
What is (are) Tension headache ?,0003880-1,information,"A tension headache is the most common type of headache. It is pain or discomfort in the head, scalp, or neck, and is often associated with muscle tightness in these areas.",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
What causes Tension headache ?,0003880-2,causes,"Tension headaches occur when neck and scalp muscles become tense or contract. The muscle contractions can be a response to stress, depression, head injury, or anxiety. They may occur at any age, but are most common in adults and older teens. It is slightly more common in women and tends to run in families. Any activity that causes the head to be held in one position for a long time without moving can cause a headache. Activities may include typing or other computer work, fine work with the hands, and using a microscope. Sleeping in a cold room or sleeping with the neck in an abnormal position may also trigger a tension headache. Other triggers of tension headaches include: Physical or emotional stress,  Alcohol use , Caffeine (too much or withdrawal), Colds, the flu, or a  sinus infection , Dental problems such as jaw clenching or teeth grinding, Eye strain, Excessive smoking,  Fatigue  or overexertion ,  Tension headaches can occur when you also have a migraine. Tension headaches are not associated with brain diseases.",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
What are the symptoms of Tension headache ?,0003880-3,symptoms,"The headache pain may be described as: Dull, pressure-like (not throbbing), A tight band or vise on or around the head, All over (not just in one point or one side), Worse in the scalp, temples, or back of the neck, and possibly in the shoulders ,  The pain may occur once, constantly, or daily. Pain may last for 30 minutes to 7 days. It may be triggered by or get worse with stress, fatigue, noise, or glare. You may have difficulty sleeping. Tension headaches usually do not cause nausea or vomiting. People with tension headaches try to relieve pain by massaging their scalp, temples, or the bottom of the neck.",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
How to diagnose Tension headache ?,0003880-4,exams and tests,"If your headache is mild to moderate, without other symptoms, and responds to home treatment within a few hours, you may not need further examination or testing.  With a tension headache, there are usually no problems with the nervous system. But tender points (trigger points) in the muscles are often found in the neck and shoulder areas.",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
What are the treatments for Tension headache ?,0003880-5,treatment,"The goal is to treat your headache symptoms right away and to prevent headaches by avoiding or changing your triggers. A key step in doing this involves learning to  manage your tension headaches at home  by: Keeping a headache diary to help you identify your headache triggers so that you and your health care provider can make changes in your lifestyle to reduce the number of headaches you get, Learning what to do to relieve a headache when it starts, Learning how to take your headache medicines the correct way,  Many people can treat their tension headaches with conservative therapy, such as relaxation or stress-management training, including: Massage, Biofeedback, Cognitive behavioral feedback, Acupuncture, Ice or hot packs,  When needed, medicines that may relieve a tension headache include: Over-the-counter (OTC) pain medicines, such as aspirin, ibuprofen, or acetaminophen,  Narcotic pain relievers  are generally not recommended, Muscle relaxers, Tricyclic antidepressants to prevent recurrences ,  Be aware that: Taking medicines more than 3 days a week may lead to rebound headaches. These are headaches that keep coming back due to overuse of pain medicine., Taking too much acetaminophen can damage your liver., Too much ibuprofen or aspirin can irritate your stomach or damage the kidneys.,  If these medicines do not help, talk to your provider about prescription medicines.",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
What is the outlook for Tension headache ?,0003880-6,outlook,"Tension headaches often respond well to treatment. But if the headaches are long-term (chronic), they can interfere with life and work.",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
Do I need to see a doctor for Tension headache ?,0003880-7,when to contact a medical professional,"Call 911 if: You are experiencing ""the worst headache of your life."", You have speech, vision, or movement problems or loss of balance, especially if you have not had these symptoms with a headache before., The headache starts very suddenly., The headache occurs with repeated vomiting., You have a high fever.,  Also, contact your provider if: Your headache patterns or pain change., Treatments that once worked are no longer helpful., You have side effects from medicines, including irregular heartbeat, pale or blue skin, extreme sleepiness, persistent cough, depression, fatigue, nausea, vomiting, diarrhea, constipation, stomach pain, cramps, dry mouth, or extreme thirst., You are pregnant or could become pregnant. Some medicines should not be taken when pregnant., ",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
How to prevent Tension headache ?,0003880-8,prevention,"Learn and practice  stress management . Some people find relaxation exercises or meditation helpful.  Biofeedback  may help you improve the effect of doing relaxation exercises, and may be helpful for long-term (chronic) tension headache. Tips to prevent tension headaches: Keep warm if the headache is associated with cold., Use a different pillow or change sleeping positions., Practice good posture when reading, working, or doing other activities., Exercise the neck and shoulders frequently when working on computers or doing other close work., Get plenty of sleep and rest. ,  Massaging sore muscles may also help.",Tension headache,0003880,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000797.htm,C0033893,T047,Disorders
Do you have information about Testes,0003881-1,information,"The testes are 2 egg-shaped male reproductive organs located in the  scrotum . They produce sperm and the male hormone,  testosterone . Watch this video about: Sperm release pathway",Testes,0003881,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/002334.htm,,,
What is (are) Testicle lump ?,0003882-1,information,A testicle lump is swelling or a growth (mass) in one or both testicles.,Testicle lump,0003882,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003162.htm,C0577559,T033,Disorders
What to do for Testicle lump ?,0003882-2,considerations,A testicle lump that does not hurt may be a sign of cancer. Most cases of  testicular cancer  occur in men ages 15 to 40. It can also occur at older or younger ages.,Testicle lump,0003882,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003162.htm,C0577559,T033,Disorders
What causes Testicle lump ?,0003882-3,causes,"Possible causes of a painful scrotal mass include: A cyst-like lump in the scrotum that contains fluid and dead sperm cells (spermatocele). (This condition sometimes does not cause pain.),  Epididymitis ., Infection of the scrotal sac., Injury or trauma.,  Mumps .,  Orchitis  (testicular infection).,  Testicular torsion ., Testicular cancer.,  Varicocele .,  Possible causes if the scrotal mass is not painful: Loop of bowel from a  hernia  (this may or may not cause pain),  Hydrocele , Spermatocele, Testicular cancer, Varicocele , Cyst of epididymis or testicle, ",Testicle lump,0003882,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003162.htm,C0577559,T033,Disorders
Do I need to see a doctor for Testicle lump ?,0003882-4,when to contact a medical professional,Contact your provider right away if you notice any unexplained lumps or any other changes in your testicles.,Testicle lump,0003882,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003162.htm,C0577559,T033,Disorders
What is the outlook for Testicle lump ?,0003882-5,outlook,No information found.,Testicle lump,0003882,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003162.htm,C0577559,T033,Disorders
How to prevent Testicle lump ?,0003882-6,prevention,No information found.,Testicle lump,0003882,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003162.htm,C0577559,T033,Disorders
What is (are) Testicle pain ?,0003883-1,information,Testicle pain is discomfort in one or both  testicles . The pain can spread into the lower abdomen.,Testicle pain,0003883,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003160.htm,C1963192,T033,Disorders
What causes Testicle pain ?,0003883-2,causes,"The testicles are very sensitive. Even a minor injury can cause pain. In some conditions, abdominal pain may occur before testicle pain. Common causes of testicle pain include: Injury., Infection or swelling of the sperm ducts ( epididymitis ) or testicles ( orchitis )., Twisting of the testicles that can cut off the blood supply ( testicular torsion ). It is most common in young men between 10 and 20 years old. It is a medical emergency that needs to be treated as soon as possible. If surgery is performed within 4 hours, most testicles can be saved. ,  Mild pain may be caused by fluid collection in the scrotum, such as: Enlarged veins in the scrotum ( varicocele )., Cyst in the epididymis that often contains dead sperm cells ( spermatocele )., Fluid surrounding the testicle ( hydrocele )., Pain in the testicles may also be caused by a hernia or kidney stone.,  Testicular cancer  is almost always painless. But any testicle lump should be checked out by your health care provider, whether or not there is pain. , ",Testicle pain,0003883,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003160.htm,C1963192,T033,Disorders
What to do for Testicle pain ?,0003883-3,considerations,No information found.,Testicle pain,0003883,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003160.htm,C1963192,T033,Disorders
Do I need to see a doctor for Testicle pain ?,0003883-4,when to contact a medical professional,"Sudden, severe testicle pain needs immediate medical care. Contact your provider right away or go to an emergency room if: Your pain is severe or sudden., You have had an injury or trauma to the scrotum, and you still have pain or swelling after 1 hour., Your pain is accompanied by nausea or vomiting. ,  Also call your provider right away if: You feel a lump in the scrotum., You have a fever., Your scrotum is warm, tender to the touch, or red., You have been in contact with someone who has the mumps. , ",Testicle pain,0003883,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003160.htm,C1963192,T033,Disorders
What is the outlook for Testicle pain ?,0003883-5,outlook,No information found.,Testicle pain,0003883,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003160.htm,C1963192,T033,Disorders
Do you have information about Testicular biopsy,0003884-1,information,Testicular biopsy is surgery to remove a piece of tissue from the  testicles . The tissue is examined under a microscope.,Testicular biopsy,0003884,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/003908.htm,,,
